 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Telangana,Zahirabad,B.B.PATIL,MALE,63,GENERAL,TRS,Car,434066,178,434244,28.97536876,41.57418258,1498666
Telangana,Zahirabad,BANALA LAXMA REDDY,MALE,47,GENERAL,BJP,Lotus,138731,216,138947,9.271378679,13.30267763,1498666
Telangana,Zahirabad,MADAN MOHAN RAO,MALE,49,GENERAL,INC,Hand,427900,115,428015,28.55973246,40.97782297,1498666
Telangana,Zahirabad,ALIGE JEEVAN,MALE,28,SC,BMUP,Cot,6364,2,6366,0.424777769,0.609475885,1498666
Telangana,Zahirabad,KALESH,MALE,49,GENERAL,BARP,Road Roller,6339,0,6339,0.422976167,0.606890926,1498666
Telangana,Zahirabad,MARK BABU,MALE,33,SC,IPBP,Trumpet,1572,1,1573,0.104960011,0.150597796,1498666
Telangana,Zahirabad,MOHAMMED NAWAZ,MALE,33,GENERAL,ANC,Gramophone,1710,2,1712,0.114234926,0.163905548,1498666
Telangana,Zahirabad,SRINIVAS GOUD KASALA,MALE,36,GENERAL,PPOI,FLUTE,1279,0,1279,0.085342565,0.122450465,1498666
Telangana,Zahirabad,NANGUNOORI LATHA,FEMALE,43,GENERAL,IND,Bat,1866,3,1869,0.12471091,0.178936605,1498666
Telangana,Zahirabad,BENJAMIN RAJU,MALE,49,GENERAL,IND,Gift Pack,3279,2,3281,0.218928033,0.314120386,1498666
Telangana,Zahirabad,MUDIRAJ VENKATESHAM,MALE,46,GENERAL,IND,Camera,5581,0,5581,0.372397852,0.534320596,1498666
Telangana,Zahirabad,RAMARAO PATIL,MALE,48,GENERAL,IND,Air Conditioner,4018,1,4019,0.268171827,0.384775932,1498666
Telangana,Zahirabad,NOTA,,,,NOTA,,11138,2,11140,0.743327733,1.066534929,1498666
Telangana,Medak,Anil Kumar Gali,MALE,46,GENERAL,INC,Hand,279442,179,279621,17.440146,24.30787313,1603318
Telangana,Medak,Kotha Prabhakar Reddy,MALE,53,GENERAL,TRS,Car,595830,218,596048,37.17590646,51.81534706,1603318
Telangana,Medak,Madavaneni Raghunandan Rao,MALE,54,GENERAL,BJP,Lotus,201243,324,201567,12.57186659,17.52252178,1603318
Telangana,Medak,Bharatesh,MALE,42,GENERAL,SUCI(C),Battery Torch,2442,3,2445,0.152496261,0.212547519,1603318
Telangana,Medak,Madhava Reddy Gari Hanmantha Reddy,MALE,38,GENERAL,SHS,Basket containing Fruits,2624,0,2624,0.163660609,0.228108258,1603318
Telangana,Medak,Merige Santhosh Reddy,MALE,36,GENERAL,PPOI,FLUTE,1482,1,1483,0.092495687,0.128919415,1603318
Telangana,Medak,Kallu Narsimlu Goud,MALE,52,GENERAL,IND,Tractor Chalata Kisan,3523,0,3523,0.219731831,0.306259677,1603318
Telangana,Medak,Gajabhinkar Bansilal,MALE,61,GENERAL,IND,Camera,14711,0,14711,0.917534762,1.278849305,1603318
Telangana,Medak,Thummalapally Pruthviraj,MALE,49,GENERAL,IND,BOX,18813,0,18813,1.173379205,1.635442321,1603318
Telangana,Medak,Bangaru Krishna,MALE,33,SC,IND,Road Roller,13997,1,13998,0.873064483,1.216867145,1603318
Telangana,Medak,NOTA,,,,NOTA,,15383,7,15390,0.95988444,1.337875794,1603318
Telangana,Malkajgiri,ANUMULA REVANTH REDDY,MALE,51,GENERAL,INC,Hand,602907,841,603748,19.16469887,38.61155274,3150313
Telangana,Malkajgiri,RAJASHEKAR REDDY MARRI,MALE,50,GENERAL,TRS,Car,592485,344,592829,18.81809839,37.91324891,3150313
Telangana,Malkajgiri,RAMCHANDER RAO NARAPARAJU,MALE,59,GENERAL,BJP,Lotus,303851,431,304282,9.658786286,19.45977542,3150313
Telangana,Malkajgiri,CHAMAKURA RAJAIAH,MALE,43,GENERAL,SJPI,Tiller,1350,1,1351,0.042884628,0.08640063,3150313
Telangana,Malkajgiri,DHARMASANAM BHANUMURTHY,MALE,57,GENERAL,PrStP,Syringe,719,1,720,0.022854872,0.046046228,3150313
Telangana,Malkajgiri,BALAMANI BURU,FEMALE,32,SC,IPBP,Trumpet,1233,3,1236,0.039234197,0.079046024,3150313
Telangana,Malkajgiri,MAHENDER REDDY BONGUNOORI,MALE,43,GENERAL,JnP,Glass Tumbler,28413,7,28420,0.902132582,1.817546938,3150313
Telangana,Malkajgiri,CHALIKA CHANDRA SEKHAR,MALE,38,GENERAL,IND,Bat,1178,2,1180,0.037456596,0.075464651,3150313
Telangana,Malkajgiri,THIRUPATAIAH ENDURAM,MALE,46,SC,IND,Road Roller,3750,0,3750,0.119035791,0.239824103,3150313
Telangana,Malkajgiri,DONTHULA BIKSHAPATHI,MALE,43,GENERAL,IND,Camera,3307,1,3308,0.105005439,0.211556836,3150313
Telangana,Malkajgiri,RAJENDER PONNALA,MALE,31,SC,IND,Cup & Saucer,2680,0,2680,0.085070912,0.171394293,3150313
Telangana,Malkajgiri,SAI KIRAN GONE,MALE,26,GENERAL,IND,FLUTE,1660,4,1664,0.052820148,0.106417949,3150313
Telangana,Malkajgiri,NOTA,,,,NOTA,,17867,28,17895,0.568038795,1.144440621,3150313
Telangana,Secundrabad,ANJAN KUMAR YADAV. M,MALE,58,GENERAL,INC,Hand,173027,202,173229,8.801052291,18.92669102,1968276
Telangana,Secundrabad,G . KISHAN REDDY,MALE,58,GENERAL,BJP,Lotus,384248,532,384780,19.54908763,42.04037528,1968276
Telangana,Secundrabad,TALASANI SAI KIRAN YADAV,MALE,32,GENERAL,TRS,Car,322482,184,322666,16.39333102,35.25391062,1968276
Telangana,Secundrabad,M . ASHOK KUMAR,MALE,38,SC,SMFB,Crane,1146,1,1147,0.058274348,0.125319171,1968276
Telangana,Secundrabad,ANDUKURI VIJAYA BHASKAR,MALE,49,SC,IPBP,Trumpet,420,0,420,0.021338471,0.04588845,1968276
Telangana,Secundrabad,CHALLA RAM KALYAN,MALE,37,GENERAL,BARP,Road Roller,1297,0,1297,0.06589523,0.141707903,1968276
Telangana,Secundrabad,DORNALA JAYA PRAKASH,MALE,36,GENERAL,NIP,Wallet,359,1,360,0.018290118,0.039332957,1968276
Telangana,Secundrabad,M . D . NAZEERUDDIN QUADRI,MALE,43,GENERAL,ABML(S),Tractor Chalata Kisan,555,0,555,0.028197265,0.060638308,1968276
Telangana,Secundrabad,J . MALLESH,MALE,26,ST,SUCI(C),Battery Torch,334,0,334,0.016969165,0.036492243,1968276
Telangana,Secundrabad,J . N . RAO,MALE,64,SC,DABAP,Cup & Saucer,585,1,586,0.029772247,0.064025313,1968276
Telangana,Secundrabad,G . LAXMINARSIMHA RAO,MALE,49,GENERAL,TGPJP,Telephone,521,0,521,0.026469865,0.056923529,1968276
Telangana,Secundrabad,N . SHANKAR GOUD,MALE,44,GENERAL,JnP,Glass Tumbler,9677,6,9683,0.491953364,1.057947279,1968276
Telangana,Secundrabad,S . SATYAVATHI,FEMALE,55,ST,PPOI,FLUTE,433,0,433,0.021998947,0.047308806,1968276
Telangana,Secundrabad,AKHIL CHIRRAVURI,MALE,25,GENERAL,IND,CHESS BOARD,803,0,803,0.040797124,0.087734345,1968276
Telangana,Secundrabad,ABDUL AZEEM,MALE,44,GENERAL,IND,Bat,490,1,491,0.024945689,0.053645783,1968276
Telangana,Secundrabad,ABDALLAH IBRAHIM,MALE,53,GENERAL,IND,Television,1080,0,1080,0.054870354,0.11799887,1968276
Telangana,Secundrabad,ANDRAPU SUDHARSHAN ( GANGAPUTRA ),MALE,43,GENERAL,IND,Helmet,1400,0,1400,0.071128236,0.152961498,1968276
Telangana,Secundrabad,JUNAID ANAM SIDDIQUI,MALE,36,GENERAL,IND,Air Conditioner,648,0,648,0.032922212,0.070799322,1968276
Telangana,Secundrabad,NANDIPATI VINOD KUMAR,MALE,45,GENERAL,IND,Apple,717,1,718,0.036478624,0.078447397,1968276
Telangana,Secundrabad,FARHA NAAZ KHAN,FEMALE,33,GENERAL,IND,Baby Walker,420,1,421,0.021389277,0.045997708,1968276
Telangana,Secundrabad,BATHULA RAVI,MALE,48,SC,IND,Almirah,332,1,333,0.016918359,0.036382985,1968276
Telangana,Secundrabad,BODDU SATISH,MALE,34,GENERAL,IND,Balloon,217,0,217,0.011024877,0.023709032,1968276
Telangana,Secundrabad,MUNEER PASHA,MALE,39,GENERAL,IND,DIAMOND,629,1,630,0.032007706,0.068832674,1968276
Telangana,Secundrabad,RAVI KUMAR VODELA,MALE,36,GENERAL,IND,Tooth Brush,217,0,217,0.011024877,0.023709032,1968276
Telangana,Secundrabad,R . LAXMAN RAO GANGAPUTRA,MALE,48,GENERAL,IND,COMPUTER,557,0,557,0.028298877,0.060856825,1968276
Telangana,Secundrabad,K . VENKATANARAYANA,MALE,31,SC,IND,Camera,1493,0,1493,0.075853183,0.163122512,1968276
Telangana,Secundrabad,SRIRAMA NAIK MUNAVATH,MALE,33,ST,IND,CCTV Camera,565,0,565,0.028705324,0.06173089,1968276
Telangana,Secundrabad,M. G. SAI BABA,MALE,49,SC,IND,Whistle,483,1,484,0.024590047,0.052880975,1968276
Telangana,Secundrabad,NOTA,,,,NOTA,,9019,19,9038,0.45918357,0.987475731,1968276
Telangana,Hyderabad,ASADUDDIN OWAISI,MALE,49,GENERAL,AIMIM,Kite,517239,232,517471,26.42948092,58.94143228,1957931
Telangana,Hyderabad,PUSTHE SRIKANTH,MALE,46,GENERAL,TRS,Car,63180,59,63239,3.229889102,7.203103625,1957931
Telangana,Hyderabad,Dr. BHAGAVANTH RAO,MALE,67,GENERAL,BJP,Lotus,235056,229,235285,12.01702205,26.79963688,1957931
Telangana,Hyderabad,MOHAMMED FEROZ KHAN,MALE,46,GENERAL,INC,Hand,49873,71,49944,2.55085598,5.688764963,1957931
Telangana,Hyderabad,DORNALA JAYA PRAKASH,MALE,36,GENERAL,NIP,Wallet,699,0,699,0.035700952,0.079618106,1957931
Telangana,Hyderabad,RANGACHARYA,MALE,49,GENERAL,SMFB,Crane,408,0,408,0.020838324,0.046472371,1957931
Telangana,Hyderabad,L. ASHOK NATH,MALE,49,SC,IND,Air Conditioner,416,0,416,0.021246918,0.047383594,1957931
Telangana,Hyderabad,K. NAGARAJ,MALE,45,GENERAL,IND,Baby Walker,414,0,414,0.02114477,0.047155788,1957931
Telangana,Hyderabad,V. BAL KRISHNA,MALE,37,SC,IND,Television,433,0,433,0.022115182,0.049319943,1957931
Telangana,Hyderabad,BEERAMGANTI VENKAT RAMESH NAIDU,MALE,59,GENERAL,IND,Apple,399,0,399,0.020378655,0.045447245,1957931
Telangana,Hyderabad,MOHAMMED ABDUL AZEEM,MALE,51,GENERAL,IND,Gas Cylinder,329,0,329,0.016803452,0.037474044,1957931
Telangana,Hyderabad,MOHD AHMED,MALE,34,GENERAL,IND,Bat,494,0,494,0.025230715,0.056268018,1957931
Telangana,Hyderabad,K. MAHESHWAR,MALE,45,GENERAL,IND,Almirah,419,1,420,0.021451216,0.047839206,1957931
Telangana,Hyderabad,SANJAY KUMAR SHUKLA,MALE,39,GENERAL,IND,Gramophone,552,1,553,0.028244101,0.062988287,1957931
Telangana,Hyderabad,Dr. H. SUSHEEL RAJ,MALE,34,GENERAL,IND,DIAMOND,1715,0,1715,0.087592464,0.195343423,1957931
Telangana,Hyderabad,NOTA,,,,NOTA,,5641,12,5653,0.288723147,0.643892927,1957931
Telangana,CHEVELLA,Konda Vishweshwar Reddy,MALE,59,GENERAL,INC,Hand,513180,651,513831,21.03182335,39.49514142,2443112
Telangana,CHEVELLA,Dr. G. Ranjith Reddy,MALE,54,GENERAL,TRS,Car,527878,270,528148,21.61783823,40.5956043,2443112
Telangana,CHEVELLA,B. Janardhan Reddy,MALE,58,GENERAL,BJP,Lotus,201664,296,201960,8.266505997,15.52346737,2443112
Telangana,CHEVELLA,Vijay Aarya,MALE,42,SC,BSP,Elephant,4856,4,4860,0.198926615,0.373559375,2443112
Telangana,CHEVELLA,Giri Kummari,MALE,37,GENERAL,PPOI,FLUTE,859,0,859,0.035160075,0.066026235,2443112
Telangana,CHEVELLA,Korra Pandu Naik,MALE,42,ST,BMUP,Cot,767,0,767,0.031394386,0.058954741,2443112
Telangana,CHEVELLA,Gurram Papi Reddy,MALE,43,GENERAL,ANC,Gramophone,606,1,607,0.024845361,0.04665649,2443112
Telangana,CHEVELLA,Chepuri Raju,MALE,39,SC,DABAP,Cup & Saucer,1103,0,1103,0.045147337,0.084781068,2443112
Telangana,CHEVELLA,Nalla Prem Kumar,MALE,47,SC,pjdl,Ring,1223,0,1223,0.050059105,0.094004756,2443112
Telangana,CHEVELLA,Palamakula Madhu,MALE,38,SC,IPBP,Trumpet,1114,0,1114,0.045597582,0.085626573,2443112
Telangana,CHEVELLA,Baswaiah Madiga,MALE,47,SC,PJSP,Road Roller,4179,0,4179,0.17105233,0.321214944,2443112
Telangana,CHEVELLA,Bennala Julee,FEMALE,34,GENERAL,NATWOMP,Gas Stove,2148,7,2155,0.088207172,0.165642069,2443112
Telangana,CHEVELLA,Ragam Sathesh Yadav,MALE,36,GENERAL,AIFB,Lion,1458,0,1458,0.059677984,0.112067813,2443112
Telangana,CHEVELLA,Ija Venkatesh Goud,MALE,43,GENERAL,SJPI,Tiller,1523,0,1523,0.062338526,0.117063977,2443112
Telangana,CHEVELLA,Vanam Sudhakar,MALE,36,ST,MCPI,COMPUTER,6225,1,6226,0.25483891,0.478555693,2443112
Telangana,CHEVELLA,A.A. Sabri,MALE,69,GENERAL,IND,Helicopter,4514,0,4514,0.18476435,0.346964407,2443112
Telangana,CHEVELLA,Anusha Keshavabhatla,FEMALE,32,GENERAL,IND,Balloon,3858,2,3860,0.157995213,0.296695306,2443112
Telangana,CHEVELLA,Yedla Suresh,MALE,25,SC,IND,Tractor Chalata Kisan,6732,0,6732,0.2755502,0.517448912,2443112
Telangana,CHEVELLA,Jaidupally Yadaiah,MALE,48,SC,IND,Frock,1396,0,1396,0.057140238,0.10730224,2443112
Telangana,CHEVELLA,T. Durga Prasad,MALE,33,SC,IND,Scissors,1078,0,1078,0.044124052,0.082859466,2443112
Telangana,CHEVELLA,P. Purushotham,MALE,38,SC,IND,Telephone,1805,0,1805,0.073881181,0.138739644,2443112
Telangana,CHEVELLA,G. Ravi Kumar Yadav,MALE,31,GENERAL,IND,Bat,781,0,781,0.031967425,0.060030838,2443112
Telangana,CHEVELLA,Sanem Raju Goud,MALE,37,GENERAL,IND,COCONUT FARM,771,0,771,0.031558111,0.059262197,2443112
Telangana,CHEVELLA,NOTA,,,,NOTA,,9235,9,9244,0.378369882,0.710531454,2443112
Telangana,Mahbubnagar,ARUNA D.K,FEMALE,59,GENERAL,BJP,Lotus,333121,452,333573,22.14810152,33.87329185,1506102
Telangana,Mahbubnagar,CHALLA VAMSHI CHAND REDDY,MALE,38,GENERAL,INC,Hand,193513,118,193631,12.85643336,19.6626207,1506102
Telangana,Mahbubnagar,MANNE SRINIVAS REDDY,MALE,60,GENERAL,TRS,Car,411241,161,411402,27.31567981,41.77658268,1506102
Telangana,Mahbubnagar,IMRAN AHMED KHAN,MALE,47,GENERAL,ANC,Gramophone,4459,3,4462,0.296261475,0.453102104,1506102
Telangana,Mahbubnagar,V. DASRAM NAYAK,MALE,41,ST,BMUP,Cot,2479,3,2482,0.164796275,0.252039315,1506102
Telangana,Mahbubnagar,E. Shivadurgavaraprasad Reddy,MALE,28,GENERAL,IRNP,Winnower,2010,2,2012,0.13358989,0.204312289,1506102
Telangana,Mahbubnagar,Azeez Khan M.A.,MALE,57,GENERAL,IND,Battery Torch,1499,0,1499,0.099528452,0.152218748,1506102
Telangana,Mahbubnagar,Imtiyaz Ahamad,MALE,45,GENERAL,IND,Gas Stove,8493,2,8495,0.564038823,0.862640604,1506102
Telangana,Mahbubnagar,JORIGHA VISHWESHWAR,MALE,40,GENERAL,IND,Gas Cylinder,2471,0,2471,0.164065913,0.250922299,1506102
Telangana,Mahbubnagar,D. Thimmappa,MALE,53,SC,IND,Hand Cart,3488,1,3489,0.231657617,0.354297006,1506102
Telangana,Mahbubnagar,POLA PRASHANTH KUMAR,MALE,36,GENERAL,IND,DIAMOND,5783,0,5783,0.383971338,0.587245511,1506102
Telangana,Mahbubnagar,Munnurukapu Gopal Reddy,MALE,47,GENERAL,IND,Ring,4735,0,4735,0.314387737,0.480824398,1506102
Telangana,Mahbubnagar,NOTA,,,,NOTA,,10599,1,10600,0.703803594,1.076396752,1506102
Telangana,Nagarkurnool,POTHUGANTI RAMULU,MALE,66,SC,TRS,Car,499428,244,499672,31.46329192,50.47737483,1588111
Telangana,Nagarkurnool,DR MALLU RAVI,MALE,68,SC,INC,Hand,309732,192,309924,19.51526058,31.30883843,1588111
Telangana,Nagarkurnool,B YOSEF,MALE,53,SC,BSP,Elephant,12457,17,12474,0.78546147,1.260136197,1588111
Telangana,Nagarkurnool,SHRUTHI BANGARU ALIAS BANGARU SHRUTHI,FEMALE,43,SC,BJP,Lotus,128686,335,129021,8.124180237,13.03383295,1588111
Telangana,Nagarkurnool,V AMARNATH,MALE,25,SC,IPBP,Trumpet,2012,3,2015,0.1268803,0.203557354,1588111
Telangana,Nagarkurnool,GADDAM VIJAY,MALE,34,SC,BMUP,Cot,1750,0,1750,0.110193809,0.176786784,1588111
Telangana,Nagarkurnool,KARVANGA SHARATH,MALE,26,SC,IND,Refrigerator,1848,4,1852,0.116616534,0.187090928,1588111
Telangana,Nagarkurnool,CHARAGONDA KRISHNAMMA,FEMALE,45,SC,IND,Football,2276,0,2276,0.143314919,0.22992384,1588111
Telangana,Nagarkurnool,PRABHUDASU BANDARU THUMU,MALE,40,SC,IND,Almirah,3466,0,3466,0.218246709,0.350138853,1588111
Telangana,Nagarkurnool,BAAKI RENUKA,FEMALE,34,SC,IND,Table,3960,0,3960,0.249352848,0.400043237,1588111
Telangana,Nagarkurnool,SRINIVAS BUDDULA,MALE,45,SC,IND,Gas Stove,9912,0,9912,0.624137733,1.001320345,1588111
Telangana,Nagarkurnool,NOTA,,,,NOTA,,13521,4,13525,0.851640723,1.366309288,1588111
Telangana,Nalgonda,UTTAM KUMAR REDDY NALAMADA,MALE,55,GENERAL,INC,Hand,525508,520,526028,33.16737916,44.73088069,1585980
Telangana,Nalgonda,GARLAPATI JITHENDRA KUMAR,MALE,61,GENERAL,BJP,Lotus,52559,150,52709,3.323434091,4.482118804,1585980
Telangana,Nalgonda,MALLU LAXMI,FEMALE,45,GENERAL,CPIM,"Hammer, Sickle and Star",25062,27,25089,1.58192411,2.133447394,1585980
Telangana,Nalgonda,VEMIREDDY NARASIMHA REDDY,MALE,63,GENERAL,TRS,Car,500120,226,500346,31.54806492,42.54700744,1585980
Telangana,Nalgonda,AKULA PAUL,MALE,36,SC,PPOI,FLUTE,3225,0,3225,0.203344304,0.274238425,1585980
Telangana,Nalgonda,KATRAVATH VENKATESH,MALE,30,ST,BMUP,Cot,1679,0,1679,0.105865143,0.142774051,1585980
Telangana,Nalgonda,JANAIAH NANDIPATI,MALE,43,SC,TSP,Mike,1047,1,1048,0.066079017,0.089116859,1585980
Telangana,Nalgonda,MEKALA SATHEESH REDDY,MALE,36,GENERAL,JnP,Glass Tumbler,11282,6,11288,0.711736592,0.959877005,1585980
Telangana,Nalgonda,LALU NAIK RAMAVATH,MALE,54,ST,BRPPA,Slate,1005,3,1008,0.063556917,0.085715452,1585980
Telangana,Nalgonda,LITHESH SUNKARI,MALE,30,GENERAL,SJPI,Tiller,1052,1,1053,0.06639428,0.089542035,1585980
Telangana,Nalgonda,SOLIPURAM VENUGOPAL REDDY,MALE,42,GENERAL,ANC,Gramophone,1124,0,1124,0.070871007,0.095579532,1585980
Telangana,Nalgonda,KARAMTOTHU MANGTHA,MALE,46,ST,IND,Scissors,1897,0,1897,0.119610588,0.161311719,1585980
Telangana,Nalgonda,KIRAN VANGAPALLI,MALE,33,SC,IND,Helmet,3365,1,3366,0.212234707,0.286228384,1585980
Telangana,Nalgonda,JAKKULA NAVEEN YADAV,MALE,25,GENERAL,IND,SHIP,3098,0,3098,0.195336637,0.263438958,1585980
Telangana,Nalgonda,THAGULLA JANARDHAN,MALE,28,GENERAL,IND,DIAMOND,1830,0,1830,0.11538607,0.155614362,1585980
Telangana,Nalgonda,THANDU UPENDAR,MALE,39,GENERAL,IND,Air Conditioner,4175,0,4175,0.263244177,0.355021837,1585980
Telangana,Nalgonda,NAKIRIKANTI. CHITTEMMA,FEMALE,42,SC,IND,Television,4964,1,4965,0.31305565,0.422199622,1585980
Telangana,Nalgonda,POLISHETTY VENKATESHWARLU,MALE,54,GENERAL,IND,Boat with Man and Sail,824,0,824,0.051955258,0.070068981,1585980
Telangana,Nalgonda,BANDARU NAGARAJU,MALE,25,SC,IND,Apple,557,0,557,0.035120241,0.04736459,1585980
Telangana,Nalgonda,MADHU SAPAVATH,MALE,26,ST,IND,Almirah,2516,1,2517,0.158703136,0.214033524,1585980
Telangana,Nalgonda,MARRI. NEHEMIAH,MALE,64,GENERAL,IND,Cauliflower,1046,0,1046,0.065952912,0.088946788,1585980
Telangana,Nalgonda,MARAM VENKAT REDDY,MALE,48,GENERAL,IND,Road Roller,8585,0,8585,0.541305691,0.730026939,1585980
Telangana,Nalgonda,MEKALA VENKANNA,MALE,33,GENERAL,IND,Gas Stove,2009,1,2010,0.12673552,0.170920693,1585980
Telangana,Nalgonda,RAMESH SUNKARA,MALE,64,GENERAL,IND,Gas Cylinder,1235,0,1235,0.077869834,0.105018436,1585980
Telangana,Nalgonda,ROYYALA. SRINIVASULU,MALE,48,SC,IND,COMPUTER,5376,0,5376,0.338970227,0.457149077,1585980
Telangana,Nalgonda,LINGIDI VENKATESWARLU,MALE,61,GENERAL,IND,Helicopter,1422,0,1422,0.089660651,0.120920013,1585980
Telangana,Nalgonda,SREENU VADTHYA,MALE,34,ST,IND,Tractor Chalata Kisan,2641,2,2643,0.166647751,0.224747956,1585980
Telangana,Nalgonda,NOTA,,,,NOTA,,5547,13,5560,0.350571886,0.472795548,1585980
Telangana,Bhongir ,Komati Reddy Venkat Reddy,MALE,55,GENERAL,INC,Hand,532031,764,532795,32.72630223,43.93181929,1628033
Telangana,Bhongir ,Goda Sri Ramulu,MALE,54,GENERAL,CPI,Ears of Corn And Sickle,28135,18,28153,1.729264702,2.321366583,1628033
Telangana,Bhongir ,Dr. Boora Narsaiah Goud,MALE,60,GENERAL,TRS,Car,527235,341,527576,32.40573133,43.50148461,1628033
Telangana,Bhongir ,P.V. Shyam Sunder Rao,MALE,46,GENERAL,BJP,Lotus,65222,235,65457,4.020618747,5.397282435,1628033
Telangana,Bhongir ,Kotha Kistaiah,MALE,41,SC,ANC,Gramophone,1648,0,1648,0.101226449,0.135886482,1628033
Telangana,Bhongir ,S.V. Ramana Rao,MALE,52,GENERAL,SMFB,Crane,1157,1,1158,0.071128779,0.095483341,1628033
Telangana,Bhongir ,Samrat Narender Boilla,MALE,36,SC,RPI,Helicopter,1415,1,1416,0.086976124,0.116756832,1628033
Telangana,Bhongir ,Devaram Nayak Sapavat,MALE,28,ST,IND,Bat,1562,2,1564,0.096066849,0.128960229,1628033
Telangana,Bhongir ,Bhimanaboina Ramesh Yadav,MALE,32,GENERAL,IND,SHIP,4035,1,4036,0.247906523,0.332789952,1628033
Telangana,Bhongir ,Morigadi Krishna,MALE,50,GENERAL,IND,Tiller,1960,0,1960,0.12039068,0.161612564,1628033
Telangana,Bhongir ,Sri Ramulu Muthyala,MALE,59,SC,IND,Gas Cylinder,3068,0,3068,0.188448269,0.252973135,1628033
Telangana,Bhongir ,Singapaka Lingam,MALE,44,SC,IND,Road Roller,27973,0,27973,1.718208415,2.306524613,1628033
Telangana,Bhongir ,Seeka Balraj Goud,MALE,46,GENERAL,IND,Football,3805,1,3806,0.233779045,0.313825213,1628033
Telangana,Bhongir ,NOTA,,,,NOTA,,12010,11,12021,0.738375696,0.991196238,1628033
Telangana,Warangal,CHINTHA SAMBAMURTHY,MALE,65,SC,BJP,Lotus,83455,322,83777,5.026308369,7.891043561,1666770
Telangana,Warangal,DAYAKAR PASUNOORI,MALE,51,SC,TRS,Car,612027,471,612498,36.74760165,57.69182949,1666770
Telangana,Warangal,DOMMATI SAMBAIAH,MALE,56,SC,INC,Hand,261816,384,262200,15.73102468,24.6968932,1666770
Telangana,Warangal,BOLLAPALLY SARAIAH,MALE,60,SC,BSP,Elephant,8183,10,8193,0.491549524,0.771707269,1666770
Telangana,Warangal,KANNAM VENKANNA,MALE,42,SC,MCPI,COMPUTER,5384,2,5386,0.323139965,0.507312993,1666770
Telangana,Warangal,PANIGANTI RAJITHAVANI,FEMALE,46,SC,PPOI,FLUTE,1983,3,1986,0.119152613,0.187063424,1666770
Telangana,Warangal,BUNGA JYOTHI RAMANA,FEMALE,45,SC,AHNP,CHAPATI ROLLER,29182,1,29183,1.750871446,2.7487774,1666770
Telangana,Warangal,BOCHU KRUPAKAR,MALE,45,SC,HBP,Ganna Kisan,1894,1,1895,0.113692951,0.178492039,1666770
Telangana,Warangal,SURESH KANAKAM,MALE,46,SC,SMFB,Crane,1324,0,1324,0.079435075,0.12470895,1666770
Telangana,Warangal,AITHA PRAVEEN KUMAR,MALE,35,ST,IND,Gas Cylinder,2093,0,2093,0.125572215,0.197141867,1666770
Telangana,Warangal,UPENDER JERIPOTHULA,MALE,37,SC,IND,Road Roller,14033,0,14033,0.8419278,1.321782999,1666770
Telangana,Warangal,CHILUVERU PRATHAP,MALE,48,SC,IND,Gas Stove,6096,0,6096,0.365737324,0.574188638,1666770
Telangana,Warangal,JANNU NARSAIAH,MALE,43,SC,IND,Tractor Chalata Kisan,6112,0,6112,0.366697265,0.575695695,1666770
Telangana,Warangal,PASULA RAMMURTHY,MALE,46,SC,IND,Ring,3810,2,3812,0.22870582,0.359056281,1666770
Telangana,Warangal,BARLA SRINIVAS,MALE,30,SC,IND,Frock,4256,0,4256,0.255344169,0.400877107,1666770
Telangana,Warangal,NOTA,,,,NOTA,,18764,37,18801,1.127990065,1.770885923,1666770
Telangana,Mahabubabad  ,Kalluri. Venkateswara Rao.,MALE,45,ST,CPI,Ears of Corn And Sickle,45694,25,45719,3.209736132,4.647623733,1424385
Telangana,Mahabubabad  ,Kavitha Malothu,FEMALE,39,ST,TRS,Car,461824,285,462109,32.44270334,46.97628461,1424385
Telangana,Mahabubabad  ,Jatothu Hussain,MALE,37,ST,BJP,Lotus,25333,154,25487,1.789333642,2.590913758,1424385
Telangana,Mahabubabad  ,Balaram Naik Porika,MALE,55,ST,INC,Hand,315262,184,315446,22.1461192,32.06706875,1424385
Telangana,Mahabubabad  ,Arun Kumar Mypathi,MALE,33,ST,TJS,BOX,56969,104,57073,4.00685208,5.801829203,1424385
Telangana,Mahabubabad  ,B. Parvathi,FEMALE,41,ST,PPOI,FLUTE,2300,2,2302,0.161613609,0.23401277,1424385
Telangana,Mahabubabad  ,Balsingh Daravath,MALE,33,ST,BARP,Road Roller,5908,0,5908,0.4147755,0.600585337,1424385
Telangana,Mahabubabad  ,"Bhaskar Naik Bhukya. Dr,,",MALE,51,ST,JnP,Glass Tumbler,9788,23,9811,0.688788495,0.997349821,1424385
Telangana,Mahabubabad  ,Uke Kousalya.,FEMALE,49,ST,IND,Scissors,11054,4,11058,0.77633505,1.124115209,1424385
Telangana,Mahabubabad  ,Kalthi Yarraiah,MALE,39,ST,IND,Tractor Chalata Kisan,3846,5,3851,0.270362297,0.391478357,1424385
Telangana,Mahabubabad  ,Palvancha. Durga.,FEMALE,34,ST,IND,Tiller,3210,3,3213,0.225571036,0.326621646,1424385
